tx_id,tx_name,tx_chrom,tx_start,tx_end
16130,Os04g0653100,4,33311330,33313304
16131,Os04g0653200,4,33314700,33319036
16132,Os04g0653300,4,33325306,33325943
16133,Os04g0653400,4,33329793,33335864
16134,Os04g0653600,4,33341978,33346528
16135,Os04g0653700,4,33347881,33348507
16136,Os04g0654400,4,33374335,33375212
16137,Os04g0654500,4,33377245,33378457
16138,Os04g0654600,4,33386622,33391644
16139,Os04g0654700,4,33394485,33397972
16140,Os04g0655000,4,33407358,33409844
16141,Os04g0655100,4,33415316,33415634
16142,Os04g0655300,4,33418637,33421199
16143,Os04g0655400,4,33421535,33422584
16144,Os04g0655600,4,33429129,33436181
16145,Os04g0656100,4,33457745,33464852
16146,Os04g0656500,4,33488722,33492700
16147,Os04g0656800,4,33500008,33506112
16148,Os04g0657100,4,33517229,33520052
16149,Os04g0657300,4,33524754,33525163
16150,Os04g0657500,4,33530289,33533734
16151,Os04g0657600,4,33534392,33535684
16152,Os04g0657900,4,33554837,33555369
16153,Os04g0658000,4,33557486,33563976
16154,Os04g0658100,4,33565812,33568359
16155,Os04g0658200,4,33569744,33573676
16156,Os04g0658300,4,33575152,33579653
16157,Os04g0658600,4,33589945,33591841
16158,Os04g0658700,4,33594301,33596091
16159,Os04g0658800,4,33604376,33605201
16160,Os04g0659000,4,33623137,33623920
16161,Os04g0659100,4,33624428,33631025
16162,Os04g0659200,4,33635910,33638396
16163,Os04g0659300,4,33641298,33642277
16164,Os04g0659400,4,33645186,33649308
16165,Os04g0659500,4,33649693,33653854
16166,Os04g0659800,4,33658425,33664069
16167,Os04g0659900,4,33665044,33672745
16168,Os04g0660000,4,33676329,33676925
16169,Os04g0660100,4,33676818,33683540
16170,Os04g0660200,4,33697886,33703610
16171,Os04g0660400,4,33704890,33707242
16172,Os04g0660500,4,33707455,33719236
16173,Os04g0660600,4,33720826,33723387
16174,Os04g0661200,4,33735145,33739378
16175,Os04g0661300,4,33740412,33746973
16176,Os04g0661600,4,33755461,33764473
16177,Os04g0661700,4,33765000,33772389
16178,Os04g0661800,4,33774455,33777293
16179,Os04g0661900,4,33777470,33781125
16180,Os04g0662000,4,33782093,33784156
16181,Os04g0662100,4,33784400,33786414
16182,Os04g0662200,4,33789435,33790386
16183,Os04g0662400,4,33804424,33805473
16184,Os04g0662600,4,33809616,33812412
16185,Os04g0662700,4,33814158,33818739
16186,Os04g0662800,4,33822434,33828560
16187,Os04g0662900,4,33828951,33832503
16188,Os04g0663100,4,33840011,33845901
16189,Os04g0663200,4,33848655,33850175
16190,Os04g0663300,4,33854490,33856500
16191,Os04g0663500,4,33856586,33859127
16192,Os04g0663700,4,33869085,33872898
16193,Os04g0663800,4,33873137,33875586
16194,Os04g0664300,4,33885520,33887045
16195,Os04g0664400,4,33888122,33894393
16196,Os04g0664600,4,33929184,33930533
16197,Os04g0664800,4,33940929,33943427
16198,Os04g0664900,4,33943991,33946513
16199,Os04g0665000,4,33947318,33949741
16200,Os04g0665200,4,33950246,33952563
16201,Os04g0665400,4,33963664,33966703
16202,Os04g0665500,4,33968605,33972525
16203,Os04g0665600,4,33972765,33975729
16204,Os04g0665700,4,33982975,33986219
16205,Os04g0665800,4,33986389,33989930
16206,Os04g0666800,4,34038375,34039430
16207,Os04g0666900,4,34040123,34048308
16208,Os04g0667000,4,34054318,34058149
16209,Os04g0667100,4,34059026,34064139
16210,Os04g0667200,4,34060040,34063474
16211,Os04g0667300,4,34065589,34069859
16212,Os04g0667400,4,34067654,34070800
16213,Os04g0667500,4,34073167,34077291
16214,Os04g0667600,4,34081143,34081905
16215,Os04g0667700,4,34083436,34087516
16216,Os04g0667800,4,34088171,34090534
16217,Os04g0667900,4,34091668,34095309
16218,Os04g0668200,4,34099320,34103201
16219,Os04g0668400,4,34106658,34107161
16220,Os04g0668600,4,34110319,34112130
16221,Os04g0668700,4,34114249,34116898
16222,Os04g0668800,4,34119501,34122972
16223,Os04g0668900,4,34122909,34125915
16224,Os04g0669100,4,34128105,34131134
16225,Os04g0669200,4,34133718,34134538
16226,Os04g0669300,4,34138228,34142138
16227,Os04g0669500,4,34148182,34150717
16228,Os04g0669600,4,34150913,34152431
16229,Os04g0669700,4,34153140,34154923
16230,Os04g0669800,4,34155536,34158649
16231,Os04g0670000,4,34166490,34169404
16232,Os04g0670100,4,34171600,34173070
16233,Os04g0670200,4,34173356,34176732
16234,Os04g0670400,4,34201068,34205682
16235,Os04g0670500,4,34205994,34207906
16236,Os04g0670600,4,34209652,34214800
16237,Os04g0670700,4,34210591,34211092
16238,Os04g0670800,4,34215822,34222368
16239,Os04g0671100,4,34236448,34237973
16240,Os04g0671200,4,34239804,34243087
16241,Os04g0671300,4,34244273,34248323
16242,Os04g0671700,4,34267955,34270846
16243,Os04g0671800,4,34272659,34276664
16244,Os04g0671900,4,34278477,34285845
16245,Os04g0672100,4,34298799,34302564
16246,Os04g0672200,4,34314400,34320079
16247,Os04g0672300,4,34321350,34324747
16248,Os04g0672600,4,34329739,34332205
16249,Os04g0672700,4,34333498,34336668
16250,Os04g0672800,4,34338474,34341851
16251,Os04g0672900,4,34342607,34345315
16252,Os04g0673000,4,34346555,34352326
16253,Os04g0673300,4,34375978,34377092
16254,Os04g0673400,4,34383659,34387897
16255,Os04g0673700,4,34393259,34396566
16256,Os04g0673800,4,34397149,34398174
16257,Os04g0674000,4,34400083,34401448
16258,Os04g0674100,4,34410429,34413185
16259,Os04g0674200,4,34413441,34415641
16260,Os04g0674300,4,34416120,34420309
16261,Os04g0674500,4,34436658,34438707
16262,Os04g0674600,4,34440331,34444073
16263,Os04g0674700,4,34444832,34446814
16264,Os04g0674800,4,34450562,34454341
16265,Os04g0675000,4,34457067,34463729
16266,Os04g0675200,4,34479121,34485639
16267,Os04g0675300,4,34486464,34488050
16268,Os04g0675400,4,34489930,34492036
16269,Os04g0675500,4,34492078,34496501
16270,Os04g0675600,4,34498550,34499627
16271,Os04g0675700,4,34501609,34502001
16272,Os04g0676000,4,34508740,34509223
16273,Os04g0676100,4,34513602,34515261
16274,Os04g0676200,4,34515411,34517165
16275,Os04g0676300,4,34519564,34523544
16276,Os04g0676400,4,34533897,34536098
16277,Os04g0676600,4,34541271,34546805
16278,Os04g0676700,4,34555255,34559408
16279,Os04g0676800,4,34564384,34566060
16280,Os04g0677000,4,34573462,34575042
16281,Os04g0677100,4,34586733,34588232
16282,Os04g0677200,4,34595835,34597478
16283,Os04g0677300,4,34597648,34598755
16284,Os04g0677400,4,34601247,34604930
16285,Os04g0677500,4,34605435,34609072
16286,Os04g0677600,4,34612684,34613440
16287,Os04g0677700,4,34614351,34622669
16288,Os04g0677800,4,34626374,34631340
16289,Os04g0678000,4,34639558,34640487
16290,Os04g0678200,4,34642807,34644512
16291,Os04g0678300,4,34649606,34655208
16292,Os04g0678400,4,34655316,34656735
16293,Os04g0678700,4,34663055,34664559
16294,Os04g0678800,4,34664936,34668633
16295,Os04g0679000,4,34669394,34671829
16296,Os04g0679100,4,34677521,34681308
16297,Os04g0679200,4,34681372,34685068
16298,Os04g0679400,4,34694367,34696099
16299,Os04g0679500,4,34694802,34695807
16300,Os04g0679600,4,34706575,34707975
16301,Os04g0679800,4,34714754,34717224
16302,Os04g0679900,4,34717887,34721250
16303,Os04g0680000,4,34725156,34730395
16304,Os04g0680300,4,34733807,34736093
16305,Os04g0680400,4,34738022,34742715
16306,Os04g0680700,4,34751498,34756030
16307,Os04g0680800,4,34761220,34763488
16308,Os04g0681400,4,34780497,34785123
16309,Os04g0681500,4,34787366,34790215
16310,Os04g0681600,4,34791847,34800725
16311,Os04g0681900,4,34810656,34813513
16312,Os04g0682000,4,34816665,34820086
16313,Os04g0682100,4,34824492,34826306
16314,Os04g0682300,4,34828250,34831200
16315,Os04g0682400,4,34832052,34837342
16316,Os04g0682500,4,34839497,34843336
16317,Os04g0682600,4,34852968,34854888
16318,Os04g0682800,4,34860402,34869589
16319,Os04g0682900,4,34870064,34877172
16320,Os04g0683100,4,34877803,34881555
16321,Os04g0683500,4,34892965,34898794
16322,Os04g0683600,4,34901628,34907296
16323,Os04g0683700,4,34908578,34910477
16324,Os04g0683800,4,34915815,34919982
16325,Os04g0683900,4,34922245,34926223
16326,Os04g0684000,4,34924131,34925927
16327,Os04g0684100,4,34930170,34932191
16328,Os04g0684200,4,34943036,34949637
16329,Os04g0684300,4,34950471,34951726
16330,Os04g0684500,4,34958612,34971379
16331,Os04g0684600,4,34972015,34972557
16332,Os04g0684800,4,34975665,34977774
16333,Os04g0684900,4,34980601,34981819
16334,Os04g0685000,4,34988985,34989978
16335,Os04g0685100,4,34992137,34994799
16336,Os04g0685200,4,34997670,34998861
16337,Os04g0685300,4,35001018,35002142
16338,Os04g0685400,4,35011005,35012423
16339,Os04g0685500,4,35013422,35020132
16340,Os04g0685600,4,35022041,35028128
16341,Os04g0685700,4,35031210,35032643
16342,Os04g0685800,4,35034889,35037788
16343,Os04g0685900,4,35039986,35043790
16344,Os04g0686000,4,35054571,35056161
16345,Os04g0686200,4,35067307,35074531
16346,Os04g0686300,4,35084318,35086242
16347,Os04g0686500,4,35086778,35089294
16348,Os04g0686600,4,35089396,35091243
16349,Os04g0686700,4,35105256,35106781
16350,Os04g0686800,4,35111460,35112512
16351,Os04g0687100,4,35120757,35124119
16352,Os04g0687200,4,35127153,35128399
16353,Os04g0687300,4,35128695,35132608
16354,Os04g0687800,4,35167839,35170996
16355,Os04g0687900,4,35176157,35179785
16356,Os04g0688000,4,35182099,35183634
16357,Os04g0688100,4,35187443,35189187
16358,Os04g0688200,4,35192194,35193779
16359,Os04g0688300,4,35207157,35208610
16360,Os04g0688600,4,35221653,35223996
16361,Os04g0689000,4,35245424,35246736
16362,Os04g0689300,4,35267299,35270253
16363,Os04g0689400,4,35271050,35276776
16364,Os04g0689500,4,35277706,35279151
16365,Os04g0689700,4,35280703,35282692
16366,Os04g0689900,4,35287781,35289153
16367,Os04g0690100,4,35297676,35300310
16368,Os04g0690300,4,35310316,35315659
16369,Os04g0690400,4,35317098,35323984
16370,Os04g0690500,4,35327019,35328615
16371,Os04g0690600,4,35329565,35333095
16372,Os04g0690800,4,35337067,35338179
16373,Os04g0690900,4,35338920,35339798
16374,Os04g0691000,4,35340197,35341143
16375,Os04g0691100,4,35344338,35346212
16376,Os04g0691200,4,35347095,35350031
16377,Os04g0691400,4,35362185,35363363
16378,Os04g0691500,4,35369085,35381225
16379,Os04g0691600,4,35381557,35382214
16380,Os04g0691700,4,35383000,35390423
16381,Os04g0691800,4,35398774,35402551
16382,Os04g0691900,4,35413301,35418842
16383,Os04g0692000,4,35418974,35421543
16384,Os04g0692100,4,35423055,35426811
16385,Os04g0692200,4,35426979,35429567
16386,Os04g0692300,4,35430341,35432796
16387,Os04g0692400,4,35435202,35439077
16388,Os04g0692500,4,35439339,35443769
16389,Os04g0692600,4,35443929,35451211
16390,Os04g0692700,4,35447524,35448603
16391,Os04g0692800,4,35462597,35463100
16392,Os05g0100100,5,33369,36483
16393,Os05g0100300,5,37224,37440
16394,Os05g0100500,5,44725,47165
16395,Os05g0100600,5,60260,65327
16396,Os05g0100700,5,65356,69823
16397,Os05g0100800,5,71163,73225
16398,Os05g0100900,5,75278,83483
16399,Os05g0101200,5,91716,95725
16400,Os05g0101300,5,95909,96901
16401,Os05g0101400,5,97377,99788
16402,Os05g0101600,5,101403,104149
16403,Os05g0102000,5,116433,118268
16404,Os05g0102200,5,140783,143130
16405,Os05g0102500,5,149964,152034
16406,Os05g0102600,5,155365,160193
16407,Os05g0102700,5,155358,155678
16408,Os05g0102800,5,160715,167722
16409,Os05g0102900,5,174438,177558
16410,Os05g0103000,5,178860,181534
16411,Os05g0103100,5,182380,184740
16412,Os05g0103200,5,185654,188484
16413,Os05g0103300,5,189770,191128
16414,Os05g0103400,5,193291,193927
16415,Os05g0103500,5,195749,197253
16416,Os05g0103600,5,197718,201616
16417,Os05g0103700,5,202000,205705
16418,Os05g0103800,5,207597,209481
16419,Os05g0104000,5,213855,217588
16420,Os05g0104100,5,219001,226298
16421,Os05g0104200,5,227115,231776
16422,Os05g0104600,5,248400,249419
16423,Os05g0104700,5,256779,258418
16424,Os05g0104800,5,260126,262272
16425,Os05g0104900,5,263744,266323
16426,Os05g0105000,5,267986,274638
16427,Os05g0105100,5,284991,287174
16428,Os05g0105200,5,287362,288834
16429,Os05g0105300,5,291392,297119
16430,Os05g0105500,5,299419,303731
16431,Os05g0105600,5,304132,311102
16432,Os05g0105800,5,313165,313673
16433,Os05g0105900,5,317219,320666
16434,Os05g0106000,5,321161,324412
16435,Os05g0106100,5,326134,328142
16436,Os05g0106200,5,338917,340779
16437,Os05g0106500,5,351640,354039
16438,Os05g0106600,5,354148,356618
16439,Os05g0106700,5,362367,365961
16440,Os05g0106900,5,372788,375683
16441,Os05g0107000,5,375945,378250
16442,Os05g0107300,5,411095,419522
16443,Os05g0107600,5,421200,431613
16444,Os05g0107700,5,437043,443269
16445,Os05g0107900,5,446567,448695
16446,Os05g0108000,5,448854,453209
16447,Os05g0108100,5,453992,458256
16448,Os05g0108300,5,471400,476283
16449,Os05g0108400,5,478009,479130
16450,Os05g0108500,5,484002,484559
16451,Os05g0108600,5,486058,488356
16452,Os05g0108800,5,492384,494192
16453,Os05g0109600,5,516952,522941
16454,Os05g0110000,5,538304,539630
16455,Os05g0110100,5,542178,542952
16456,Os05g0110300,5,552043,561773
16457,Os05g0110500,5,562876,566453
16458,Os05g0110600,5,566502,568227
16459,Os05g0110700,5,568790,572502
16460,Os05g0110800,5,575028,576861
16461,Os05g0110900,5,577182,580396
16462,Os05g0111000,5,593356,597828
16463,Os05g0111100,5,599130,599776
16464,Os05g0111200,5,600341,603186
16465,Os05g0111300,5,605868,606764
16466,Os05g0111900,5,633900,638779
16467,Os05g0112000,5,640321,643316
16468,Os05g0112200,5,658112,660002
16469,Os05g0112800,5,690765,691772
16470,Os05g0112900,5,694205,698938
16471,Os05g0113000,5,701583,705308
16472,Os05g0113300,5,711549,715894
16473,Os05g0113400,5,716295,718798
16474,Os05g0113500,5,719134,721868
16475,Os05g0113900,5,738208,739079
16476,Os05g0114000,5,739658,742961
16477,Os05g0114400,5,783214,784097
16478,Os05g0114500,5,788862,791825
16479,Os05g0114600,5,791891,794636
16480,Os05g0114700,5,801229,803353
16481,Os05g0114800,5,811664,814064
16482,Os05g0115100,5,835735,838113
16483,Os05g0115200,5,839259,841589
16484,Os05g0115600,5,849168,850376
16485,Os05g0115700,5,851777,858063
16486,Os05g0115800,5,858411,861595
16487,Os05g0115900,5,865006,870797
16488,Os05g0116000,5,873167,876094
16489,Os05g0116100,5,877099,880445
16490,Os05g0116500,5,890730,893457
16491,Os05g0116600,5,894978,896572
16492,Os05g0116700,5,898855,903040
16493,Os05g0117300,5,919592,920499
16494,Os05g0117500,5,922037,926090
16495,Os05g0117600,5,926397,933728
16496,Os05g0118000,5,956022,957044
16497,Os05g0118800,5,986271,988514
16498,Os05g0118900,5,989398,990847
16499,Os05g0119000,5,989625,991267
16500,Os05g0119100,5,993324,993804
16501,Os05g0119200,5,997541,999169
16502,Os05g0119300,5,1000593,1002757
16503,Os05g0119600,5,1010651,1012854
16504,Os05g0119700,5,1014025,1014658
16505,Os05g0120000,5,1042096,1044138
16506,Os05g0120100,5,1045879,1049359
16507,Os05g0120200,5,1050046,1052382
16508,Os05g0120300,5,1060912,1061952
16509,Os05g0120700,5,1084753,1086017
16510,Os05g0120800,5,1103397,1105229
16511,Os05g0120900,5,1108823,1110025
16512,Os05g0121000,5,1115776,1118059
16513,Os05g0121100,5,1122713,1126860
16514,Os05g0121200,5,1127011,1132408
16515,Os05g0121400,5,1142017,1145752
16516,Os05g0121500,5,1146334,1147106
16517,Os05g0121600,5,1156300,1159703
16518,Os05g0121700,5,1174481,1190655
16519,Os05g0121800,5,1195081,1199226
16520,Os05g0121900,5,1199358,1201038
16521,Os05g0122100,5,1204642,1213907
16522,Os05g0122400,5,1222843,1230989
16523,Os05g0122500,5,1231013,1232703
16524,Os05g0122600,5,1240299,1245253
16525,Os05g0122700,5,1246357,1247008
16526,Os05g0122800,5,1254602,1258729
16527,Os05g0122900,5,1259271,1261993
16528,Os05g0123000,5,1266639,1267076
16529,Os05g0123200,5,1291479,1295477
16530,Os05g0123300,5,1295746,1298699
16531,Os05g0123400,5,1300445,1302199
16532,Os05g0124000,5,1348492,1354679
16533,Os05g0124600,5,1397305,1404503
16534,Os05g0124800,5,1417145,1419555
16535,Os05g0125000,5,1426941,1438465
16536,Os05g0125100,5,1440997,1441914
16537,Os05g0125200,5,1454720,1457228
16538,Os05g0125400,5,1466804,1469116
16539,Os05g0125500,5,1470049,1473944
16540,Os05g0125600,5,1475291,1477660
16541,Os05g0125900,5,1482721,1483413
16542,Os05g0126100,5,1493978,1496542
16543,Os05g0126200,5,1497942,1499638
16544,Os05g0126300,5,1501068,1502720
16545,Os05g0126400,5,1502980,1508460
16546,Os05g0126700,5,1515572,1520637
16547,Os05g0126800,5,1521685,1522793
16548,Os05g0127200,5,1535764,1541563
16549,Os05g0127300,5,1547307,1550049
16550,Os05g0127400,5,1553459,1557206
16551,Os05g0127500,5,1561984,1568161
16552,Os05g0128000,5,1643484,1644746
16553,Os05g0128100,5,1652025,1655698
16554,Os05g0128200,5,1662022,1664213
16555,Os05g0128300,5,1666509,1668914
16556,Os05g0128400,5,1675495,1679054
16557,Os05g0128900,5,1695247,1696084
16558,Os05g0129000,5,1698509,1702944
16559,Os05g0129100,5,1705440,1706779
16560,Os05g0129200,5,1707173,1709074
16561,Os05g0129300,5,1717710,1719083
16562,Os05g0129400,5,1720445,1721211
16563,Os05g0129700,5,1724513,1730837
16564,Os05g0129800,5,1743366,1744541
16565,Os05g0129900,5,1744769,1748850
16566,Os05g0130100,5,1752425,1755727
16567,Os05g0130200,5,1761969,1762756
16568,Os05g0130300,5,1781532,1782890
16569,Os05g0130400,5,1785142,1791282
16570,Os05g0130500,5,1793765,1794879
16571,Os05g0130600,5,1796039,1796862
16572,Os05g0131000,5,1828268,1830051
16573,Os05g0131100,5,1830765,1833326
16574,Os05g0131900,5,1859669,1863266
16575,Os05g0132000,5,1864582,1866585
16576,Os05g0132100,5,1866886,1873316
16577,Os05g0132300,5,1882395,1882963
16578,Os05g0132400,5,1885155,1887809
16579,Os05g0132500,5,1889866,1895910
16580,Os05g0132700,5,1907665,1909355
16581,Os05g0132800,5,1910293,1910914
16582,Os05g0133100,5,1924276,1927242
16583,Os05g0133900,5,1965596,1974888
16584,Os05g0134000,5,1974028,1977836
16585,Os05g0134200,5,1994244,1996880
16586,Os05g0134300,5,1998562,2002856
16587,Os05g0134400,5,2010153,2014950
16588,Os05g0134700,5,2027782,2030021
16589,Os05g0134800,5,2044855,2046373
16590,Os05g0135000,5,2050494,2052107
16591,Os05g0135200,5,2061827,2063241
16592,Os05g0135400,5,2073613,2075302
16593,Os05g0135500,5,2080597,2082747
16594,Os05g0135700,5,2089037,2091950
16595,Os05g0135800,5,2096145,2100423
16596,Os05g0135900,5,2100668,2104847
16597,Os05g0136200,5,2113595,2117110
16598,Os05g0136400,5,2124240,2127599
16599,Os05g0136800,5,2143794,2144660
16600,Os05g0136900,5,2143896,2150179
16601,Os05g0137000,5,2165045,2166794
16602,Os05g0137100,5,2165243,2166893
16603,Os05g0137200,5,2169601,2171510
16604,Os05g0137300,5,2172205,2174188
16605,Os05g0137400,5,2174913,2179088
16606,Os05g0137600,5,2194869,2196386
